"Game","Season","Team","Goals","Conference","Status","Win","Opponent","OpponentGoals","OpponentConference"
1001,"20152016","Colorado College",2,"NCHC","Home","Loss","St. Cloud State",5,"NCHC"
1001,"20152016","St. Cloud State",5,"NCHC","Away","Win","Colorado College",2,"NCHC"
1002,"20152016","Denver",3,"NCHC","Home","Win","Nebraska-Omaha",0,"NCHC"
1002,"20152016","Nebraska-Omaha",0,"NCHC","Away","Loss","Denver",3,"NCHC"
1003,"20152016","Minnesota-Duluth",5,"NCHC","Home","Win","Miami",0,"NCHC"
1003,"20152016","Miami",0,"NCHC","Away","Loss","Minnesota-Duluth",5,"NCHC"
1004,"20152016","North Dakota",8,"NCHC","Home","Win","Western Michigan",1,"NCHC"
1004,"20152016","Western Michigan",1,"NCHC","Away","Loss","North Dakota",8,"NCHC"
1005,"20152016","Ferris State",3,"WCHA","Home","Win","Lake Superior",1,"WCHA"
1005,"20152016","Lake Superior",1,"WCHA","Away","Loss","Ferris State",3,"WCHA"
1006,"20152016","Minnesota State",6,"WCHA","Home","Win","Bemidji State",1,"WCHA"
1006,"20152016","Bemidji State",1,"WCHA","Away","Loss","Minnesota State",6,"WCHA"
1007,"20152016","Michigan Tech",4,"WCHA","Home","Win","Northern Michigan",0,"WCHA"
1007,"20152016","Northern Michigan",0,"WCHA","Away","Loss","Michigan Tech",4,"WCHA"
1008,"20152016","Alabama-Huntsville",7,"WCHA","Home","Win","Bowling Green",5,"WCHA"
1008,"20152016","Bowling Green",5,"WCHA","Away","Loss","Alabama-Huntsville",7,"WCHA"
1009,"20152016","Alaska",3,"WCHA","Home","Win","Alaska-Anchorage",2,"WCHA"
1009,"20152016","Alaska-Anchorage",2,"WCHA","Away","Loss","Alaska",3,"WCHA"
1010,"20152016","Army",2,"Atlantic Hockey","Home","Loss","American International",3,"Atlantic Hockey"
1010,"20152016","American International",3,"Atlantic Hockey","Away","Win","Army",2,"Atlantic Hockey"
1011,"20152016","Bentley",1,"Atlantic Hockey","Home","Loss","Sacred Heart",2,"Atlantic Hockey"
1011,"20152016","Sacred Heart",2,"Atlantic Hockey","Away","Win","Bentley",1,"Atlantic Hockey"
1012,"20152016","Canisius",1,"Atlantic Hockey","Home","Win","Niagara",0,"Atlantic Hockey"
1012,"20152016","Niagara",0,"Atlantic Hockey","Away","Loss","Canisius",1,"Atlantic Hockey"
1013,"20152016","Michigan State",5,"Big Ten","Home","Win","Minnesota",0,"Big Ten"
1013,"20152016","Minnesota",0,"Big Ten","Away","Loss","Michigan State",5,"Big Ten"
1014,"20152016","Wisconsin",4,"Big Ten","Home","Win","Penn State",3,"Big Ten"
1014,"20152016","Penn State",3,"Big Ten","Away","Loss","Wisconsin",4,"Big Ten"
1015,"20152016","Clarkson",3,"ECAC","Home","Win","Princeton",2,"ECAC"
1015,"20152016","Princeton",2,"ECAC","Away","Loss","Clarkson",3,"ECAC"
1016,"20152016","Cornell",2,"ECAC","Home","Win","Union",1,"ECAC"
1016,"20152016","Union",1,"ECAC","Away","Loss","Cornell",2,"ECAC"
1017,"20152016","Dartmouth",3,"ECAC","Home","Loss","Colgate",5,"ECAC"
1017,"20152016","Colgate",5,"ECAC","Away","Win","Dartmouth",3,"ECAC"
1018,"20152016","Rensselaer",4,"ECAC","Home","Win","Brown",3,"ECAC"
1018,"20152016","Brown",3,"ECAC","Away","Loss","Rensselaer",4,"ECAC"
1019,"20152016","Boston University",5,"Hockey East","Home","Win","Massachusetts",4,"Hockey East"
1019,"20152016","Massachusetts",4,"Hockey East","Away","Loss","Boston University",5,"Hockey East"
1020,"20152016","Northeastern",4,"Hockey East","Home","Win","Maine",3,"Hockey East"
1020,"20152016","Maine",3,"Hockey East","Away","Loss","Northeastern",4,"Hockey East"
1021,"20152016","Connecticut",3,"Hockey East","Home","Loss","Vermont",4,"Hockey East"
1021,"20152016","Vermont",4,"Hockey East","Away","Win","Connecticut",3,"Hockey East"
1022,"20152016","Colorado College",3,"NCHC","Home","Loss","St. Cloud State",9,"NCHC"
1022,"20152016","St. Cloud State",9,"NCHC","Away","Win","Colorado College",3,"NCHC"
1023,"20152016","Denver",2,"NCHC","Home","Win","Nebraska-Omaha",1,"NCHC"
1023,"20152016","Nebraska-Omaha",1,"NCHC","Away","Loss","Denver",2,"NCHC"
1024,"20152016","Minnesota-Duluth",3,"NCHC","Home","Win","Miami",1,"NCHC"
1024,"20152016","Miami",1,"NCHC","Away","Loss","Minnesota-Duluth",3,"NCHC"
1025,"20152016","North Dakota",5,"NCHC","Home","Win","Western Michigan",4,"NCHC"
1025,"20152016","Western Michigan",4,"NCHC","Away","Loss","North Dakota",5,"NCHC"
1026,"20152016","Ferris State",2,"WCHA","Home","Loss","Lake Superior",3,"WCHA"
1026,"20152016","Lake Superior",3,"WCHA","Away","Win","Ferris State",2,"WCHA"
1027,"20152016","Minnesota State",0,"WCHA","Home","Loss","Bemidji State",1,"WCHA"
1027,"20152016","Bemidji State",1,"WCHA","Away","Win","Minnesota State",0,"WCHA"
1028,"20152016","Northern Michigan",1,"WCHA","Home","Loss","Michigan Tech",5,"WCHA"
1028,"20152016","Michigan Tech",5,"WCHA","Away","Win","Northern Michigan",1,"WCHA"
1029,"20152016","Alabama-Huntsville",0,"WCHA","Home","Loss","Bowling Green",5,"WCHA"
1029,"20152016","Bowling Green",5,"WCHA","Away","Win","Alabama-Huntsville",0,"WCHA"
1030,"20152016","Alaska",3,"WCHA","Home","Win","Alaska-Anchorage",2,"WCHA"
1030,"20152016","Alaska-Anchorage",2,"WCHA","Away","Loss","Alaska",3,"WCHA"
1031,"20152016","Army",4,"Atlantic Hockey","Home","Win","American International",0,"Atlantic Hockey"
1031,"20152016","American International",0,"Atlantic Hockey","Away","Loss","Army",4,"Atlantic Hockey"
1032,"20152016","Bentley",4,"Atlantic Hockey","Home","Win","Sacred Heart",1,"Atlantic Hockey"
1032,"20152016","Sacred Heart",1,"Atlantic Hockey","Away","Loss","Bentley",4,"Atlantic Hockey"
1033,"20152016","Canisius",4,"Atlantic Hockey","Home","Win","Niagara",1,"Atlantic Hockey"
1033,"20152016","Niagara",1,"Atlantic Hockey","Away","Loss","Canisius",4,"Atlantic Hockey"
1034,"20152016","Ohio State",6,"Big Ten","Home","Win","Michigan",5,"Big Ten"
1034,"20152016","Michigan",5,"Big Ten","Away","Loss","Ohio State",6,"Big Ten"
1035,"20152016","Dartmouth",4,"ECAC","Home","Win","Colgate",3,"ECAC"
1035,"20152016","Colgate",3,"ECAC","Away","Loss","Dartmouth",4,"ECAC"
1036,"20152016","Merrimack",2,"Hockey East","Home","Win","New Hampshire",1,"Hockey East"
1036,"20152016","New Hampshire",1,"Hockey East","Away","Loss","Merrimack",2,"Hockey East"
1037,"20152016","Air Force",4,"Atlantic Hockey","Home","Win","Canisius",1,"Atlantic Hockey"
1037,"20152016","Canisius",1,"Atlantic Hockey","Away","Loss","Air Force",4,"Atlantic Hockey"
1038,"20152016","Holy Cross",0,"Atlantic Hockey","Home","Loss","Army",3,"Atlantic Hockey"
1038,"20152016","Army",3,"Atlantic Hockey","Away","Win","Holy Cross",0,"Atlantic Hockey"
1039,"20152016","Mercyhurst",1,"Atlantic Hockey","Home","Loss","RIT",2,"Atlantic Hockey"
1039,"20152016","RIT",2,"Atlantic Hockey","Away","Win","Mercyhurst",1,"Atlantic Hockey"
1040,"20152016","Robert Morris",3,"Atlantic Hockey","Home","Loss","Bentley",4,"Atlantic Hockey"
1040,"20152016","Bentley",4,"Atlantic Hockey","Away","Win","Robert Morris",3,"Atlantic Hockey"
1041,"20152016","Michigan State",5,"Big Ten","Home","Loss","Ohio State",6,"Big Ten"
1041,"20152016","Ohio State",6,"Big Ten","Away","Win","Michigan State",5,"Big Ten"
1042,"20152016","Michigan",7,"Big Ten","Home","Win","Penn State",1,"Big Ten"
1042,"20152016","Penn State",1,"Big Ten","Away","Loss","Michigan",7,"Big Ten"
1043,"20152016","Minnesota",3,"Big Ten","Home","Loss","Wisconsin",4,"Big Ten"
1043,"20152016","Wisconsin",4,"Big Ten","Away","Win","Minnesota",3,"Big Ten"
1044,"20152016","Harvard",5,"ECAC","Home","Win","Rensselaer",2,"ECAC"
1044,"20152016","Rensselaer",2,"ECAC","Away","Loss","Harvard",5,"ECAC"
1045,"20152016","Quinnipiac",5,"ECAC","Home","Win","Cornell",2,"ECAC"
1045,"20152016","Cornell",2,"ECAC","Away","Loss","Quinnipiac",5,"ECAC"
1046,"20152016","St. Lawrence",3,"ECAC","Home","Win","Clarkson",2,"ECAC"
1046,"20152016","Clarkson",2,"ECAC","Away","Loss","St. Lawrence",3,"ECAC"
1047,"20152016","Yale",3,"ECAC","Home","Loss","Dartmouth",4,"ECAC"
1047,"20152016","Dartmouth",4,"ECAC","Away","Win","Yale",3,"ECAC"
1048,"20152016","Boston College",3,"Hockey East","Home","Win","Vermont",0,"Hockey East"
1048,"20152016","Vermont",0,"Hockey East","Away","Loss","Boston College",3,"Hockey East"
1049,"20152016","Notre Dame",1,"Hockey East","Home","Loss","Northeastern",3,"Hockey East"
1049,"20152016","Northeastern",3,"Hockey East","Away","Win","Notre Dame",1,"Hockey East"
1050,"20152016","Providence",3,"Hockey East","Home","Win","Merrimack",1,"Hockey East"
1050,"20152016","Merrimack",1,"Hockey East","Away","Loss","Providence",3,"Hockey East"
1051,"20152016","Massachusetts-Lowell",3,"Hockey East","Home","Win","Boston University",2,"Hockey East"
1051,"20152016","Boston University",2,"Hockey East","Away","Loss","Massachusetts-Lowell",3,"Hockey East"
1052,"20152016","Denver",5,"NCHC","Home","Win","Nebraska-Omaha",2,"NCHC"
1052,"20152016","Nebraska-Omaha",2,"NCHC","Away","Loss","Denver",5,"NCHC"
1053,"20152016","St. Cloud State",4,"NCHC","Home","Win","Western Michigan",3,"NCHC"
1053,"20152016","Western Michigan",3,"NCHC","Away","Loss","St. Cloud State",4,"NCHC"
1054,"20152016","Minnesota-Duluth",5,"NCHC","Home","Win","Miami",4,"NCHC"
1054,"20152016","Miami",4,"NCHC","Away","Loss","Minnesota-Duluth",5,"NCHC"
1055,"20152016","North Dakota",7,"NCHC","Home","Win","Colorado College",1,"NCHC"
1055,"20152016","Colorado College",1,"NCHC","Away","Loss","North Dakota",7,"NCHC"
1056,"20152016","Bowling Green",1,"WCHA","Home","Loss","Bemidji State",3,"WCHA"
1056,"20152016","Bemidji State",3,"WCHA","Away","Win","Bowling Green",1,"WCHA"
1057,"20152016","Ferris State",3,"WCHA","Home","Win","Northern Michigan",2,"WCHA"
1057,"20152016","Northern Michigan",2,"WCHA","Away","Loss","Ferris State",3,"WCHA"
1058,"20152016","Minnesota State",5,"WCHA","Home","Win","Lake Superior",2,"WCHA"
1058,"20152016","Lake Superior",2,"WCHA","Away","Loss","Minnesota State",5,"WCHA"
1059,"20152016","Michigan Tech",7,"WCHA","Home","Win","Alaska",1,"WCHA"
1059,"20152016","Alaska",1,"WCHA","Away","Loss","Michigan Tech",7,"WCHA"
1060,"20152016","Air Force",4,"Atlantic Hockey","Home","Win","Canisius",1,"Atlantic Hockey"
1060,"20152016","Canisius",1,"Atlantic Hockey","Away","Loss","Air Force",4,"Atlantic Hockey"
1061,"20152016","Holy Cross",1,"Atlantic Hockey","Home","Loss","Army",2,"Atlantic Hockey"
1061,"20152016","Army",2,"Atlantic Hockey","Away","Win","Holy Cross",1,"Atlantic Hockey"
1062,"20152016","Mercyhurst",1,"Atlantic Hockey","Home","Loss","RIT",4,"Atlantic Hockey"
1062,"20152016","RIT",4,"Atlantic Hockey","Away","Win","Mercyhurst",1,"Atlantic Hockey"
1063,"20152016","Robert Morris",4,"Atlantic Hockey","Home","Win","Bentley",1,"Atlantic Hockey"
1063,"20152016","Bentley",1,"Atlantic Hockey","Away","Loss","Robert Morris",4,"Atlantic Hockey"
1064,"20152016","Michigan State",1,"Big Ten","Home","Tie","Ohio State",1,"Big Ten"
1064,"20152016","Ohio State",1,"Big Ten","Away","Tie","Michigan State",1,"Big Ten"
1065,"20152016","Michigan",6,"Big Ten","Home","Win","Penn State",1,"Big Ten"
1065,"20152016","Penn State",1,"Big Ten","Away","Loss","Michigan",6,"Big Ten"
1066,"20152016","Minnesota",4,"Big Ten","Home","Win","Wisconsin",1,"Big Ten"
1066,"20152016","Wisconsin",1,"Big Ten","Away","Loss","Minnesota",4,"Big Ten"
1067,"20152016","Harvard",8,"ECAC","Home","Win","Rensselaer",2,"ECAC"
1067,"20152016","Rensselaer",2,"ECAC","Away","Loss","Harvard",8,"ECAC"
1068,"20152016","Quinnipiac",4,"ECAC","Home","Loss","Cornell",5,"ECAC"
1068,"20152016","Cornell",5,"ECAC","Away","Win","Quinnipiac",4,"ECAC"
1069,"20152016","St. Lawrence",3,"ECAC","Home","Win","Clarkson",2,"ECAC"
1069,"20152016","Clarkson",2,"ECAC","Away","Loss","St. Lawrence",3,"ECAC"
1070,"20152016","Yale",1,"ECAC","Home","Loss","Dartmouth",2,"ECAC"
1070,"20152016","Dartmouth",2,"ECAC","Away","Win","Yale",1,"ECAC"
1071,"20152016","Boston College",2,"Hockey East","Home","Loss","Vermont",4,"Hockey East"
1071,"20152016","Vermont",4,"Hockey East","Away","Win","Boston College",2,"Hockey East"
1072,"20152016","Notre Dame",4,"Hockey East","Home","Loss","Northeastern",6,"Hockey East"
1072,"20152016","Northeastern",6,"Hockey East","Away","Win","Notre Dame",4,"Hockey East"
1073,"20152016","Providence",2,"Hockey East","Home","Win","Merrimack",0,"Hockey East"
1073,"20152016","Merrimack",0,"Hockey East","Away","Loss","Providence",2,"Hockey East"
1074,"20152016","Massachusetts-Lowell",5,"Hockey East","Home","Win","Boston University",0,"Hockey East"
1074,"20152016","Boston University",0,"Hockey East","Away","Loss","Massachusetts-Lowell",5,"Hockey East"
1075,"20152016","Denver",4,"NCHC","Home","Win","Nebraska-Omaha",3,"NCHC"
1075,"20152016","Nebraska-Omaha",3,"NCHC","Away","Loss","Denver",4,"NCHC"
1076,"20152016","St. Cloud State",4,"NCHC","Home","Win","Western Michigan",2,"NCHC"
1076,"20152016","Western Michigan",2,"NCHC","Away","Loss","St. Cloud State",4,"NCHC"
1077,"20152016","Minnesota-Duluth",3,"NCHC","Home","Win","Miami",1,"NCHC"
1077,"20152016","Miami",1,"NCHC","Away","Loss","Minnesota-Duluth",3,"NCHC"
1078,"20152016","North Dakota",5,"NCHC","Home","Win","Colorado College",1,"NCHC"
1078,"20152016","Colorado College",1,"NCHC","Away","Loss","North Dakota",5,"NCHC"
1079,"20152016","Bowling Green",7,"WCHA","Home","Win","Bemidji State",2,"WCHA"
1079,"20152016","Bemidji State",2,"WCHA","Away","Loss","Bowling Green",7,"WCHA"
1080,"20152016","Ferris State",5,"WCHA","Home","Win","Northern Michigan",2,"WCHA"
1080,"20152016","Northern Michigan",2,"WCHA","Away","Loss","Ferris State",5,"WCHA"
1081,"20152016","Minnesota State",0,"WCHA","Home","Loss","Lake Superior",2,"WCHA"
1081,"20152016","Lake Superior",2,"WCHA","Away","Win","Minnesota State",0,"WCHA"
1082,"20152016","Michigan Tech",5,"WCHA","Home","Win","Alaska",3,"WCHA"
1082,"20152016","Alaska",3,"WCHA","Away","Loss","Michigan Tech",5,"WCHA"
1083,"20152016","Robert Morris",6,"Atlantic Hockey","Home","Win","Bentley",3,"Atlantic Hockey"
1083,"20152016","Bentley",3,"Atlantic Hockey","Away","Loss","Robert Morris",6,"Atlantic Hockey"
1084,"20152016","Quinnipiac",6,"ECAC","Home","Win","Cornell",3,"ECAC"
1084,"20152016","Cornell",3,"ECAC","Away","Loss","Quinnipiac",6,"ECAC"
1085,"20152016","Boston College",4,"Hockey East","Home","Win","Vermont",3,"Hockey East"
1085,"20152016","Vermont",3,"Hockey East","Away","Loss","Boston College",4,"Hockey East"
1086,"20152016","Bowling Green",3,"WCHA","Home","Win","Bemidji State",1,"WCHA"
1086,"20152016","Bemidji State",1,"WCHA","Away","Loss","Bowling Green",3,"WCHA"
1087,"20152016","Minnesota State",3,"WCHA","Home","Win","Lake Superior",0,"WCHA"
1087,"20152016","Lake Superior",0,"WCHA","Away","Loss","Minnesota State",3,"WCHA"
1088,"20152016","Ohio State",4,"Big Ten","Neutral","Win","Michigan State",3,"Big Ten"
1088,"20152016","Michigan State",3,"Big Ten","Neutral","Loss","Ohio State",4,"Big Ten"
1089,"20152016","Penn State",5,"Big Ten","Neutral","Win","Wisconsin",2,"Big Ten"
1089,"20152016","Wisconsin",2,"Big Ten","Neutral","Loss","Penn State",5,"Big Ten"
1090,"20152016","Air Force",1,"Atlantic Hockey","Neutral","Loss","RIT",2,"Atlantic Hockey"
1090,"20152016","RIT",2,"Atlantic Hockey","Neutral","Win","Air Force",1,"Atlantic Hockey"
1091,"20152016","Robert Morris",2,"Atlantic Hockey","Neutral","Win","Army",1,"Atlantic Hockey"
1091,"20152016","Army",1,"Atlantic Hockey","Neutral","Loss","Robert Morris",2,"Atlantic Hockey"
1092,"20152016","Michigan",7,"Big Ten","Neutral","Win","Penn State",2,"Big Ten"
1092,"20152016","Penn State",2,"Big Ten","Neutral","Loss","Michigan",7,"Big Ten"
1093,"20152016","Minnesota",4,"Big Ten","Neutral","Win","Ohio State",2,"Big Ten"
1093,"20152016","Ohio State",2,"Big Ten","Neutral","Loss","Minnesota",4,"Big Ten"
1094,"20152016","Harvard",2,"ECAC","Neutral","Win","St. Lawrence",1,"ECAC"
1094,"20152016","St. Lawrence",1,"ECAC","Neutral","Loss","Harvard",2,"ECAC"
1095,"20152016","Quinnipiac",3,"ECAC","Neutral","Win","Dartmouth",1,"ECAC"
1095,"20152016","Dartmouth",1,"ECAC","Neutral","Loss","Quinnipiac",3,"ECAC"
1096,"20152016","Boston College",4,"Hockey East","Neutral","Loss","Northeastern",5,"Hockey East"
1096,"20152016","Northeastern",5,"Hockey East","Neutral","Win","Boston College",4,"Hockey East"
1097,"20152016","Providence",1,"Hockey East","Neutral","Loss","Massachusetts-Lowell",2,"Hockey East"
1097,"20152016","Massachusetts-Lowell",2,"Hockey East","Neutral","Win","Providence",1,"Hockey East"
1098,"20152016","St. Cloud State",4,"NCHC","Neutral","Win","Denver",2,"NCHC"
1098,"20152016","Denver",2,"NCHC","Neutral","Loss","St. Cloud State",4,"NCHC"
1099,"20152016","North Dakota",2,"NCHC","Neutral","Loss","Minnesota-Duluth",4,"NCHC"
1099,"20152016","Minnesota-Duluth",4,"NCHC","Neutral","Win","North Dakota",2,"NCHC"
1100,"20152016","Minnesota State",2,"WCHA","Neutral","Win","Bowling Green",1,"WCHA"
1100,"20152016","Bowling Green",1,"WCHA","Neutral","Loss","Minnesota State",2,"WCHA"
1101,"20152016","Michigan Tech",0,"WCHA","Neutral","Loss","Ferris State",1,"WCHA"
1101,"20152016","Ferris State",1,"WCHA","Neutral","Win","Michigan Tech",0,"WCHA"
1102,"20152016","Robert Morris",4,"Atlantic Hockey","Neutral","Loss","RIT",7,"Atlantic Hockey"
1102,"20152016","RIT",7,"Atlantic Hockey","Neutral","Win","Robert Morris",4,"Atlantic Hockey"
1103,"20152016","Minnesota",3,"Big Ten","Neutral","Loss","Michigan",5,"Big Ten"
1103,"20152016","Michigan",5,"Big Ten","Neutral","Win","Minnesota",3,"Big Ten"
1104,"20152016","Quinnipiac",4,"ECAC","Neutral","Win","Harvard",1,"ECAC"
1104,"20152016","Harvard",1,"ECAC","Neutral","Loss","Quinnipiac",4,"ECAC"
1105,"20152016","Massachusetts-Lowell",2,"Hockey East","Neutral","Loss","Northeastern",3,"Hockey East"
1105,"20152016","Northeastern",3,"Hockey East","Neutral","Win","Massachusetts-Lowell",2,"Hockey East"
1106,"20152016","St. Cloud State",3,"NCHC","Neutral","Win","Minnesota-Duluth",1,"NCHC"
1106,"20152016","Minnesota-Duluth",1,"NCHC","Neutral","Loss","St. Cloud State",3,"NCHC"
1107,"20152016","North Dakota",1,"NCHC","Neutral","Tie","Denver",1,"NCHC"
1107,"20152016","Denver",1,"NCHC","Neutral","Tie","North Dakota",1,"NCHC"
1108,"20152016","Minnesota State",1,"WCHA","Neutral","Loss","Ferris State",2,"WCHA"
1108,"20152016","Ferris State",2,"WCHA","Neutral","Win","Minnesota State",1,"WCHA"
1109,"20152016","Michigan",3,"Big Ten","Neutral","Win","Notre Dame",2,"Hockey East"
1109,"20152016","Notre Dame",2,"Hockey East","Neutral","Loss","Michigan",3,"Big Ten"
1110,"20152016","North Dakota",6,"NCHC","Neutral","Win","Northeastern",2,"Hockey East"
1110,"20152016","Northeastern",2,"Hockey East","Neutral","Loss","North Dakota",6,"NCHC"
1111,"20152016","Boston College",4,"Hockey East","Neutral","Win","Harvard",1,"ECAC"
1111,"20152016","Harvard",1,"ECAC","Neutral","Loss","Boston College",4,"Hockey East"
1112,"20152016","Providence",1,"Hockey East","Neutral","Loss","Minnesota-Duluth",2,"NCHC"
1112,"20152016","Minnesota-Duluth",2,"NCHC","Neutral","Win","Providence",1,"Hockey East"
1113,"20152016","Quinnipiac",4,"ECAC","Neutral","Win","RIT",0,"Atlantic Hockey"
1113,"20152016","RIT",0,"Atlantic Hockey","Neutral","Loss","Quinnipiac",4,"ECAC"
1114,"20152016","Massachusetts-Lowell",3,"Hockey East","Neutral","Win","Yale",2,"ECAC"
1114,"20152016","Yale",2,"ECAC","Neutral","Loss","Massachusetts-Lowell",3,"Hockey East"
1115,"20152016","Denver",7,"NCHC","Neutral","Win","Boston University",2,"Hockey East"
1115,"20152016","Boston University",2,"Hockey East","Neutral","Loss","Denver",7,"NCHC"
1116,"20152016","St. Cloud State",4,"NCHC","Neutral","Loss","Ferris State",5,"WCHA"
1116,"20152016","Ferris State",5,"WCHA","Neutral","Win","St. Cloud State",4,"NCHC"
1117,"20152016","North Dakota",5,"NCHC","Neutral","Win","Michigan",2,"Big Ten"
1117,"20152016","Michigan",2,"Big Ten","Neutral","Loss","North Dakota",5,"NCHC"
1118,"20152016","Boston College",3,"Hockey East","Neutral","Win","Minnesota-Duluth",2,"NCHC"
1118,"20152016","Minnesota-Duluth",2,"NCHC","Neutral","Loss","Boston College",3,"Hockey East"
1119,"20152016","Quinnipiac",4,"ECAC","Neutral","Win","Massachusetts-Lowell",1,"Hockey East"
1119,"20152016","Massachusetts-Lowell",1,"Hockey East","Neutral","Loss","Quinnipiac",4,"ECAC"
1120,"20152016","Denver",6,"NCHC","Neutral","Win","Ferris State",3,"WCHA"
1120,"20152016","Ferris State",3,"WCHA","Neutral","Loss","Denver",6,"NCHC"
1121,"20152016","Quinnipiac",3,"ECAC","Neutral","Win","Boston College",2,"Hockey East"
1121,"20152016","Boston College",2,"Hockey East","Neutral","Loss","Quinnipiac",3,"ECAC"
