Simulation,Team,Wins,Losses,Ties,HomeWins,HomeLosses,HomeTies,AwayWins,AwayLosses,AwayTies,NeutralWins,NeutralLosses,NeutralTies,Pct,AdjPct,OppWinPct,OppOppWinPct,SOS,RPI,Pairwise,PWRank
31,Michigan Tech,22,17,5,9,5,2,10,9,3,3,3,0,0.5568181818181818,0.5714285714285715,0.49608959222928295,0.4841488289810959,0.4874922426905883,0.5084763248750841,36,25
31,Western Michigan,15,19,2,10,7,2,5,12,0,0,0,0,0.4444444444444444,0.43529411764705883,0.5352072239410611,0.5304513912459481,0.5317830244005797,0.5076607977121995,34,26
31,Maine,18,16,4,8,7,3,9,8,1,1,1,0,0.5263157894736842,0.5263157894736842,0.4715887962266355,0.5124571754297408,0.5010140292528714,0.5073394693080746,33,27
31,Harvard,15,14,4,9,4,1,5,7,3,1,3,0,0.5151515151515151,0.5189873417721518,0.5062636358773516,0.49378931823169153,0.4972821271724763,0.5027084308223952,32,28
31,Miami,12,20,5,8,9,1,4,11,4,0,0,0,0.3918918918918919,0.3910614525139665,0.5818327216594804,0.522625076099802,0.539203216856512,0.5021677757708756,32,29
31,Wisconsin,14,19,4,7,9,3,5,9,1,2,1,0,0.43243243243243246,0.4207650273224044,0.5383793551033927,0.5254032596712778,0.5290365663922699,0.5019686816248036,31,30
31,Quinnipiac,16,18,4,6,9,1,10,9,3,0,0,0,0.47368421052631576,0.4896907216494846,0.5105737893127326,0.48998202882678255,0.49574772176284854,0.49423347173450755,29,31
31,Connecticut,16,19,2,9,8,1,7,11,1,0,0,0,0.4594594594594595,0.46111111111111114,0.5023987043014391,0.50632605653157,0.5052263979071334,0.4941975762081279,29,32
31,Bemidji State,16,14,8,8,8,4,8,6,4,0,0,0,0.5263157894736842,0.5208333333333334,0.4835238612297277,0.48588851303556974,0.485226410529934,0.4941281412307838,27,33
31,Colgate,17,17,6,11,6,2,6,11,4,0,0,0,0.5,0.5052631578947369,0.4560894524810141,0.49803175224482826,0.4862879083109603,0.49103172070690443,26,34
31,Massachusetts,17,20,2,11,8,0,6,12,2,0,0,0,0.46153846153846156,0.4623655913978494,0.5065619861984587,0.496989097100538,0.49966950604795574,0.4903435273854292,26,35
31,Canisius,19,17,2,11,7,1,8,9,1,0,1,0,0.5263157894736842,0.5243243243243243,0.47617489270343605,0.47601818766240417,0.4760620650738931,0.48812762988650094,24,36
31,Michigan State,12,22,2,8,7,1,4,11,1,0,4,0,0.3611111111111111,0.3546511627906977,0.5437759222364574,0.5244763405035513,0.529880223388765,0.48607295823924823,22,37
31,Dartmouth,16,17,2,10,7,1,6,10,1,0,0,0,0.4857142857142857,0.4821428571428571,0.4709531952593444,0.49644618268989454,0.4893081462093405,0.48751682394271967,21,38
31,Yale,15,15,1,9,7,1,5,7,0,1,1,0,0.5,0.48344370860927144,0.46535187153546964,0.4948042539951543,0.48655758690644263,0.48577911733214985,21,39
31,Massachusetts-Lowell,17,19,0,10,8,0,6,10,0,1,1,0,0.4722222222222222,0.4655172413793104,0.4623480443366747,0.5026988451061862,0.491400620890723,0.48492977601286985,19,40
31,Robert Morris,19,21,3,8,8,3,9,11,0,2,2,0,0.47674418604651164,0.4788732394366197,0.49304856628773036,0.48069051301115917,0.48415076792859907,0.4828313858056043,18,41
31,Merrimack,12,21,4,6,7,2,6,14,2,0,0,0,0.3783783783783784,0.3932584269662921,0.5182128790870573,0.5019206952683011,0.5064825067375529,0.4781764867947376,18,42
31,Army,15,17,6,6,8,4,9,9,2,0,0,0,0.47368421052631576,0.47916666666666674,0.47346239850241817,0.48149070489059864,0.47924277910190805,0.4792237509930978,17,43
31,American International,15,20,4,9,7,1,6,13,3,0,0,0,0.4358974358974359,0.44623655913978494,0.4798120092306704,0.47869051919723876,0.4790045364065997,0.470812542089896,16,44
31,Bentley,13,18,6,6,7,2,7,11,4,0,0,0,0.43243243243243246,0.4505494505494506,0.469091973283406,0.47977327835741757,0.4767825129366943,0.4702242473398834,16,45
31,Holy Cross,13,16,7,8,6,5,5,10,2,0,0,0,0.4583333333333333,0.45086705202312144,0.4546593686713191,0.4812130968932312,0.4737780529910958,0.46805030274910225,15,46
31,Vermont,10,18,7,3,10,4,7,8,3,0,0,0,0.38571428571428573,0.39226519337016574,0.47975601447669247,0.4985992092517507,0.49332311471473445,0.4680586343785923,14,47
31,RIT,15,20,2,6,13,1,9,7,1,0,0,0,0.43243243243243246,0.42783505154639173,0.4865900749037658,0.47728866853473995,0.4798930623180672,0.46687855962514835,13,48
31,Sacred Heart,13,22,4,3,10,3,9,12,1,1,0,0,0.38461538461538464,0.4020100502512563,0.48729085695959873,0.47678359802847126,0.47972563052918704,0.4602967354597043,11,49
31,Alabama-Huntsville,12,23,2,6,7,1,6,16,1,0,0,0,0.35135135135135137,0.36931818181818177,0.5128864520261953,0.47696826398196546,0.48702535663434976,0.45759856293030776,10,50
31,New Hampshire,10,20,6,6,10,2,4,9,4,0,1,0,0.3611111111111111,0.3575418994413409,0.48208292507547057,0.49089788974549303,0.48842969963788674,0.45570774958875027,9,51
31,Arizona State,8,19,5,4,9,1,2,8,4,2,2,0,0.328125,0.32704402515723274,0.5017759523210752,0.4970450447225519,0.49836969885013843,0.455538280426912,8,52
31,Ferris State,13,22,1,9,7,0,4,15,1,0,0,0,0.375,0.37724550898203596,0.47546404300473566,0.48113029098748944,0.4795437415523184,0.4539691834097478,7,53
31,Niagara,11,22,3,5,9,2,6,13,1,0,0,0,0.3472222222222222,0.3559322033898305,0.48327464931251135,0.47720208216417825,0.47890240096571157,0.44815985157174126,6,54
31,Brown,8,19,4,5,9,1,3,10,3,0,0,0,0.3225806451612903,0.3223684210526316,0.4923700597538096,0.4886291782425109,0.4896766250656746,0.4478495740624138,5,55
31,Lake Superior,10,22,4,4,10,1,5,11,3,1,1,0,0.3333333333333333,0.34444444444444444,0.4634614303568101,0.484279932811016,0.4784507521238383,0.44494917520398986,4,56
31,Alaska,11,22,3,7,9,1,4,13,2,0,0,0,0.3472222222222222,0.3468208092485549,0.4564342703401008,0.47898018284915106,0.47266732734661704,0.4412056978221015,3,57
31,Rensselaer,6,27,4,3,12,1,3,12,3,0,3,0,0.21621621621621623,0.2216216216216216,0.514871870155622,0.4876017000547499,0.4952373476829941,0.42683341616765097,2,58
31,St. Lawrence,8,26,2,4,10,2,3,16,0,1,0,0,0.25,0.24855491329479767,0.490622335277306,0.4920538187786857,0.4916530033982994,0.430878480872424,1,59
31,Alaska-Anchorage,4,26,4,1,13,3,3,13,1,0,0,0,0.17647058823529413,0.18023255813953487,0.44694050152334724,0.48059355611259486,0.47117070082760554,0.3984361651555879,0,60
32,St. Cloud State,25,9,6,16,3,2,8,4,4,1,2,0,0.7,0.6963350785340314,0.5573151315500022,0.5353115648609277,0.5414725635338685,0.5801881922839093,59,1
32,Notre Dame,28,10,2,14,6,1,11,2,1,3,2,0,0.725,0.7064676616915422,0.5313767803569138,0.5329335479662474,0.532497653035634,0.575990155199611,57,2
32,Cornell,25,6,2,15,2,0,9,2,2,1,2,0,0.7878787878787878,0.7861635220125786,0.476689442668374,0.5027303258716058,0.4954388785747009,0.5681200394341703,57,3
32,Denver,23,10,8,13,5,3,7,4,5,3,1,0,0.6585365853658537,0.65,0.5569547279584044,0.5272805223652939,0.5355892999313648,0.5641919749485237,56,4
32,Ohio State,26,10,5,13,4,3,11,5,2,2,1,0,0.6951219512195121,0.6930693069306931,0.5165368542952146,0.5302986286922243,0.5264453318610616,0.5681013256284695,55,5
32,Minnesota State,29,10,1,15,5,1,14,4,0,0,1,0,0.7375,0.73,0.5049678089475792,0.4893615954493259,0.4937313352288368,0.5527985014216277,54,6
32,Minnesota-Duluth,25,16,3,12,6,2,8,8,1,5,2,0,0.6022727272727273,0.5981308411214955,0.5562080019015827,0.5271924345009958,0.5353167933731602,0.551020305310244,54,7
32,Providence,24,12,4,13,3,0,6,6,4,5,3,0,0.65,0.6578947368421053,0.5052514085030563,0.5058545520516229,0.5056856718580243,0.5437379381040446,52,8
32,Northeastern,23,10,5,14,4,2,7,4,3,2,2,0,0.6710526315789473,0.6612021857923498,0.489710744097132,0.5002400662331963,0.4972918560350983,0.5382694384744111,51,9
32,Clarkson,22,11,6,10,3,5,9,6,1,3,2,0,0.6410256410256411,0.6387434554973822,0.5021155551853395,0.49375994601211015,0.4960995165806143,0.5317605013098063,49,10
32,Minnesota,19,17,2,13,5,1,4,12,1,2,0,0,0.5263157894736842,0.5229885057471264,0.5553649495510167,0.5281284772207007,0.5357546894731892,0.5325631435416736,48,11
32,Boston University,22,14,4,8,6,4,10,5,0,4,3,0,0.6,0.5911330049261084,0.5396084007916551,0.500412332515038,0.5113872316324908,0.5313236749558952,47,12
32,North Dakota,17,13,10,10,5,6,6,7,4,1,1,0,0.55,0.5412371134020619,0.5136970759313938,0.5329598805004521,0.5275662952211158,0.5309839997663524,47,13
32,Penn State,18,15,5,11,5,3,7,9,2,0,1,0,0.5394736842105263,0.5384615384615384,0.5382171675992166,0.5237755843169798,0.5278192276360061,0.5304798053423891,47,14
32,Michigan,20,16,4,11,7,1,5,7,3,4,2,0,0.55,0.5412371134020618,0.5344527758295144,0.5232816661161797,0.5264095768359134,0.5301164609774505,47,15
32,Nebraska-Omaha,17,17,2,12,4,2,5,13,0,0,0,0,0.5,0.5000000000000001,0.5499719439115173,0.5232269250719245,0.5307155303470105,0.5230366477602579,43,16
32,Boston College,20,14,3,11,5,2,9,5,0,0,4,1,0.581081081081081,0.5710382513661203,0.5323856260034082,0.5034685590350227,0.5115653377861706,0.5264335661811581,42,17
32,Princeton,19,13,4,9,6,3,8,6,1,2,1,0,0.5833333333333334,0.5754189944134079,0.5083649732678691,0.4930770721720461,0.49735768447887657,0.5168730119625093,41,18
32,Northern Michigan,25,15,3,17,5,0,7,8,2,1,2,1,0.6162790697674418,0.6113861386138614,0.46814396324190466,0.48979332414658056,0.48373150309327134,0.5156451619734188,41,19
32,Bowling Green,23,12,6,11,4,5,10,8,1,2,0,0,0.6341463414634146,0.635,0.4604876308025604,0.4926548416310312,0.48364802259905937,0.5214860169492945,40,20
32,Mercyhurst,21,12,4,12,5,1,9,6,3,0,1,0,0.6216216216216216,0.6243093922651932,0.4605020642149477,0.48655922053062195,0.47926321676223316,0.5155247606379731,39,21
32,Union,21,15,2,9,7,1,11,6,1,1,2,0,0.5789473684210527,0.5803108808290155,0.4819593762578018,0.4980579572764535,0.49355035459123103,0.5152404861506772,37,22
32,Air Force,23,15,5,8,7,1,12,6,4,3,2,0,0.5930232558139535,0.6045454545454544,0.4644387708518163,0.48537690074924045,0.4795142243779617,0.5107720319198348,37,23
32,Colorado College,15,17,5,8,6,3,7,11,2,0,0,0,0.47297297297297297,0.48044692737430167,0.4974102507205337,0.5323196869237223,0.5225450447868295,0.5120205154336975,36,24
32,Maine,19,17,4,8,7,3,10,9,1,1,1,0,0.525,0.53,0.47404602997519707,0.5124635518870434,0.5017066457517264,0.5087799843137948,35,25
32,Michigan Tech,22,17,5,9,5,2,10,9,3,3,3,0,0.5568181818181818,0.5714285714285715,0.49607255217768065,0.48424465290026153,0.48755646469793895,0.5085244913805971,35,26
32,Western Michigan,15,19,2,10,7,2,5,12,0,0,0,0,0.4444444444444444,0.43529411764705883,0.5352072239410611,0.5304949112195798,0.5318143587815946,0.5076842984979606,33,27
32,Harvard,15,14,4,9,4,1,5,7,3,1,3,0,0.5151515151515151,0.5189873417721518,0.5059899579304558,0.4937483819046552,0.4971760231918793,0.5026288528369475,32,28
32,Miami,12,20,5,8,9,1,4,11,4,0,0,0,0.3918918918918919,0.3910614525139665,0.5810019943867033,0.5224539005734494,0.5388473668411605,0.5019008882593621,32,29
32,Wisconsin,14,19,4,7,9,3,5,9,1,2,1,0,0.43243243243243246,0.4207650273224044,0.540549075450548,0.5236710353319886,0.5283968865651851,0.50148892175449,31,30
32,Quinnipiac,17,19,4,6,9,1,11,10,3,0,0,0,0.475,0.4950980392156863,0.5118902758045546,0.49189324013097663,0.4974924101195785,0.49689381739360544,29,31
32,Bemidji State,16,14,8,8,8,4,8,6,4,0,0,0,0.5263157894736842,0.5208333333333334,0.48366312147928203,0.4860942873298232,0.4854135608916717,0.4942685040020871,28,32
32,Colgate,17,17,6,11,6,2,6,11,4,0,0,0,0.5,0.5052631578947369,0.4564003530135213,0.498081992512277,0.4864111334526254,0.4911241395631533,27,33
32,Canisius,19,17,2,11,7,1,8,9,1,0,1,0,0.5263157894736842,0.5243243243243243,0.4800762193486651,0.47792334416096216,0.47852614921351894,0.48997569299122035,26,34
32,Connecticut,15,19,2,8,8,1,7,11,1,0,0,0,0.4444444444444444,0.44886363636363635,0.4997716486300077,0.50446491232065,0.5031507984872702,0.4895790079563617,25,35
32,Massachusetts,17,20,2,11,8,0,6,12,2,0,0,0,0.46153846153846156,0.4623655913978494,0.5048023574264461,0.49619848782324555,0.49860757131214173,0.48954707633356864,25,36
32,Yale,15,15,1,9,7,1,5,7,0,1,1,0,0.5,0.48344370860927144,0.46578471575483504,0.4949062326871542,0.4867522079461048,0.48592508311189647,22,37
32,Dartmouth,16,17,2,10,7,1,6,10,1,0,0,0,0.4857142857142857,0.4821428571428571,0.47114899726435694,0.49666994546984233,0.48952407997230635,0.4876787742649441,21,38
32,Michigan State,12,22,2,8,7,1,4,11,1,0,4,0,0.3611111111111111,0.3546511627906977,0.5456862212397796,0.5230946638279388,0.5294202999032542,0.4857280156251151,21,39
32,Massachusetts-Lowell,17,19,0,10,8,0,6,10,0,1,1,0,0.4722222222222222,0.4655172413793104,0.4610805945798473,0.5020574152932883,0.4905839054935248,0.48431723946497124,19,40
32,Army,15,15,6,6,8,4,9,7,2,0,0,0,0.5,0.5000000000000001,0.47202614349448135,0.4811846625551286,0.4786202772181474,0.48396520791361053,18,41
32,Merrimack,12,21,4,6,7,2,6,14,2,0,0,0,0.3783783783783784,0.3932584269662921,0.5169484724394802,0.5009922147446612,0.5054599668992105,0.4774095819159809,18,42
32,Robert Morris,18,20,3,8,8,3,8,10,0,2,2,0,0.47560975609756095,0.4729064039408867,0.49292533935119415,0.4796057342441529,0.48333522367412446,0.48072801874081506,17,43
32,Bentley,14,19,6,6,7,2,8,12,4,0,0,0,0.4358974358974359,0.45833333333333337,0.47599875847083317,0.4836247780457825,0.48148949256479673,0.47570045275693085,17,44
32,Holy Cross,13,16,7,8,6,5,5,10,2,0,0,0,0.4583333333333333,0.45086705202312144,0.45616405207841665,0.4828137130721434,0.4753518079938999,0.46923061900120533,16,45
32,American International,15,20,4,9,7,1,6,13,3,0,0,0,0.4358974358974359,0.44623655913978494,0.4812304470817458,0.4808134424611885,0.4809302037549445,0.47225679260115466,15,46
32,RIT,15,20,2,6,13,1,9,7,1,0,0,0,0.43243243243243246,0.42783505154639173,0.4885593223551236,0.4788959418738752,0.48160168840862466,0.46816002919306654,14,47
32,Vermont,10,18,7,3,10,4,7,8,3,0,0,0,0.38571428571428573,0.39226519337016574,0.4777486264366855,0.4975413144531779,0.49199936180856,0.46706581969896144,12,48
32,Sacred Heart,13,22,4,3,10,3,9,12,1,1,0,0,0.38461538461538464,0.4020100502512563,0.48947068879461103,0.47870432935937013,0.48171891000123757,0.4617916950637423,11,49
32,Alabama-Huntsville,12,23,3,6,7,2,6,16,1,0,0,0,0.35526315789473684,0.3701657458563536,0.5134391730892247,0.47892486981582993,0.48858887473238044,0.45898309251337377,10,50
32,Arizona State,8,19,5,4,9,1,2,8,4,2,2,0,0.328125,0.32704402515723274,0.5013411473124049,0.49722174521030915,0.49837517779889595,0.45554238963848015,9,51
32,New Hampshire,10,20,6,6,10,2,4,9,4,0,1,0,0.3611111111111111,0.3575418994413409,0.4815369962385546,0.4901522518747736,0.48773998029663235,0.4551904600828095,8,52
32,Ferris State,13,22,1,9,7,0,4,15,1,0,0,0,0.375,0.37724550898203596,0.4754532420957311,0.48147756742936654,0.47979075633594864,0.45415444449747044,7,53
32,Niagara,11,22,3,5,9,2,6,13,1,0,0,0,0.3472222222222222,0.3559322033898305,0.48641957419686727,0.47908680126262687,0.4811399776842142,0.4498380341106183,6,54
32,Brown,8,19,4,5,9,1,3,10,3,0,0,0,0.3225806451612903,0.3223684210526316,0.4920633982629376,0.4888804417196155,0.48977166955174567,0.44792085742696713,5,55
32,Lake Superior,10,22,4,4,10,1,5,11,3,1,1,0,0.3333333333333333,0.34444444444444444,0.46299722286975314,0.4847877281604391,0.478686386679047,0.4451259011203964,4,56
32,Alaska,11,22,3,7,9,1,4,13,2,0,0,0,0.3472222222222222,0.3468208092485549,0.45571845016045764,0.4799461744624342,0.47316241165788075,0.4415770110555493,3,57
32,Rensselaer,6,27,4,3,12,1,3,12,3,0,3,0,0.21621621621621623,0.2216216216216216,0.5150060502613525,0.4881629177532537,0.49567899485552136,0.4271646515470464,2,58
32,St. Lawrence,8,26,2,4,10,2,3,16,0,1,0,0,0.25,0.24855491329479767,0.49079135126621853,0.4922639134439175,0.4918515960341618,0.43102742534932076,1,59
32,Alaska-Anchorage,4,27,4,1,14,3,3,13,1,0,0,0,0.17142857142857143,0.1741573033707865,0.450596290847527,0.4822071335817677,0.4733560976161803,0.39855639905483187,0,60
33,St. Cloud State,25,9,6,16,3,2,8,4,4,1,2,0,0.7,0.6963350785340314,0.5573151315500022,0.5355713420059789,0.5416596030783054,0.5803284719422369,59,1
33,Notre Dame,28,10,2,14,6,1,11,2,1,3,2,0,0.725,0.7064676616915422,0.5294578038110717,0.5320133687983549,0.5312978106019156,0.5750902733743223,57,2
33,Cornell,25,6,2,15,2,0,9,2,2,1,2,0,0.7878787878787878,0.7861635220125786,0.4775447288506791,0.5033542006348966,0.49612754853531565,0.5686365419046313,57,3
33,Denver,23,10,8,13,5,3,7,4,5,3,1,0,0.6585365853658537,0.65,0.5569547279584044,0.5275303292742437,0.5357691609058087,0.5643268706793565,56,4
33,Ohio State,26,10,5,13,4,3,11,5,2,2,1,0,0.6951219512195121,0.6930693069306931,0.5148395417068129,0.5291970817097253,0.5251769705089099,0.5671500546143557,55,5
33,Minnesota State,29,10,1,15,5,1,14,4,0,0,1,0,0.7375,0.73,0.5054121239524967,0.4899028350672622,0.4942454359551278,0.5531840769663459,54,6
33,Minnesota-Duluth,25,16,3,12,6,2,8,8,1,5,2,0,0.6022727272727273,0.5981308411214955,0.5567126952939421,0.5267569217432064,0.5351445383374124,0.5508911140334332,54,7
33,Providence,24,12,4,13,3,0,6,6,4,5,3,0,0.65,0.6578947368421053,0.5056900049942845,0.5054180953963465,0.5054942300837691,0.5435943567733532,52,8
33,Northeastern,23,10,5,14,4,2,7,4,3,2,2,0,0.6710526315789473,0.6612021857923498,0.488893904539999,0.5000368957543947,0.4969168582143639,0.5379881901088603,51,9
33,Clarkson,22,11,6,10,3,5,9,6,1,3,2,0,0.6410256410256411,0.6387434554973822,0.5027822958926813,0.49435482439450434,0.49671451641399395,0.532221751184841,50,10
33,North Dakota,17,13,10,10,5,6,6,7,4,1,1,0,0.55,0.5412371134020619,0.515920645771701,0.5327604517362544,0.5280453060661795,0.5313432579001501,48,11
33,Minnesota,19,17,2,13,5,1,4,12,1,2,0,0,0.5263157894736842,0.5229885057471264,0.5536887043402887,0.527251445156102,0.5346538777276743,0.5317375347325374,47,12
33,Michigan,19,16,5,10,6,3,5,8,2,4,2,0,0.5375,0.5284974093264249,0.535926571604866,0.517823799145523,0.522892575434139,0.5242937839072106,47,13
33,Boston University,22,14,4,8,6,4,10,5,0,4,3,0,0.6,0.5911330049261084,0.5393330049497567,0.500308643965347,0.5112354650409817,0.5312098500122634,46,14
33,Penn State,18,15,5,11,5,3,7,9,2,0,1,0,0.5394736842105263,0.5384615384615384,0.5362182774424317,0.5229258758287315,0.5266477482805675,0.5296011958258103,46,15
33,Boston College,20,14,3,11,5,2,9,5,0,0,4,1,0.581081081081081,0.5710382513661203,0.5326431344576379,0.5029335043739144,0.511252200797357,0.5261987134395478,43,16
33,Nebraska-Omaha,17,17,2,12,4,2,5,13,0,0,0,0,0.5,0.5000000000000001,0.5499719439115173,0.5234759101415938,0.5308947995971723,0.5231710996978793,43,17
33,Princeton,19,13,4,9,6,3,8,6,1,2,1,0,0.5833333333333334,0.5754189944134079,0.5093159149279001,0.49399131016051523,0.49828219949538294,0.5175663982248893,42,18
33,Northern Michigan,25,15,3,17,5,0,7,8,2,1,2,1,0.6162790697674418,0.6113861386138614,0.4655615443089097,0.49056093370911125,0.4835611046770548,0.5155173631612564,40,19
33,Bowling Green,23,14,6,11,4,5,10,10,1,2,0,0,0.6046511627906976,0.6105769230769231,0.4656741669119523,0.4936755350711057,0.48583515198654276,0.5170205947591379,39,20
33,Union,21,15,2,9,7,1,11,6,1,1,2,0,0.5789473684210527,0.5803108808290155,0.48326651898229367,0.498889202541954,0.49451485114524907,0.5159638585661908,39,21
33,Mercyhurst,21,12,4,12,5,1,9,6,3,0,1,0,0.6216216216216216,0.6243093922651932,0.46055128964400743,0.4864227148672789,0.4791787158047629,0.5154613849198705,38,22
33,Air Force,23,15,5,8,7,1,12,6,4,3,2,0,0.5930232558139535,0.6045454545454544,0.4644363556868624,0.48579066213870986,0.4798114563321926,0.510994955885508,37,23
33,Colorado College,15,17,5,8,6,3,7,11,2,0,0,0,0.47297297297297297,0.48044692737430167,0.49914299054068717,0.5322867366913611,0.5230064877691724,0.5123665976704548,36,24
33,Michigan Tech,22,17,5,9,5,2,10,9,3,3,3,0,0.5568181818181818,0.5714285714285715,0.49375780212784337,0.4851934427937052,0.48759146340726384,0.5085507404125909,36,25
33,Western Michigan,15,19,2,10,7,2,5,12,0,0,0,0,0.4444444444444444,0.43529411764705883,0.5332942636349874,0.5308160207808299,0.531509928779994,0.5074559759967603,34,26
33,Maine,18,16,4,8,7,3,9,8,1,1,1,0,0.5263157894736842,0.5263157894736842,0.46990994845034595,0.5113659293729622,0.4997582547146297,0.5063976384043933,33,27
33,Harvard,15,14,4,9,4,1,5,7,3,1,3,0,0.5151515151515151,0.5189873417721518,0.5071006941833276,0.4945504118462806,0.4980644909006537,0.5032952036185283,32,28
33,Miami,12,20,5,8,9,1,4,11,4,0,0,0,0.3918918918918919,0.3910614525139665,0.5791236458133368,0.5228463462684012,0.5386039901409831,0.5017183557342291,32,29
33,Wisconsin,14,19,4,7,9,3,5,9,1,2,1,0,0.43243243243243246,0.4207650273224044,0.5383793551033927,0.52272060529824,0.5271050552436828,0.5005200482633632,31,30
33,Quinnipiac,16,18,4,6,9,1,10,9,3,0,0,0,0.47368421052631576,0.4896907216494846,0.5113043427450278,0.4905539987624451,0.4963640950775683,0.49469575172054736,29,31
33,Yale,16,15,2,9,7,1,6,7,1,1,1,0,0.5151515151515151,0.5061728395061729,0.4712782714214628,0.4984116953036886,0.4908143366166654,0.49465396233904224,27,32
