"Team","Wins","Losses","Ties","HomeWins","HomeLosses","HomeTies","AwayWins","AwayLosses","AwayTies","NeutralWins","NeutralLosses","NeutralTies","Pct","AdjPct","OppWinPct","OppOppWinPct","SOS","RPI"
"Quinnipiac",15,11,8,11,3,2,4,8,6,0,0,0,0.558823529411765,0.569620253164557,0.497684748812505,0.500922025970545,0.500015588366294,0.517416754565859
"Minnesota State",13,10,1,7,4,0,6,6,1,0,0,0,0.5625,0.572649572649573,0.502923731228329,0.496486815009052,0.498289151550449,0.51687925682523
"Merrimack",12,9,8,7,3,4,5,6,4,0,0,0,0.551724137931034,0.557142857142857,0.501743609321123,0.50354135144412,0.503037983649681,0.516564202022975
"Minnesota",17,14,3,11,7,1,6,7,1,0,0,1,0.544117647058823,0.53030303030303,0.525439975794814,0.503843898739224,0.50989080031479,0.51499385781185
"St. Lawrence",11,8,13,8,2,6,3,6,7,0,0,0,0.546875,0.549668874172185,0.501946021302582,0.50396057039119,0.50339649664638,0.514964591027831
"Notre Dame",16,13,3,12,4,2,4,9,1,0,0,0,0.546875,0.537414965986395,0.496483331605122,0.50763880321075,0.504515271161174,0.512740194867479
"North Dakota",14,12,6,6,9,4,8,3,2,0,0,0,0.53125,0.511904761904762,0.526381678837036,0.505654409141818,0.511458044656479,0.51156972396855
"Nebraska-Omaha",13,11,4,9,4,3,4,7,1,0,0,0,0.535714285714286,0.522727272727273,0.521001683501684,0.500407813082538,0.506174096799899,0.510312390781742
"Clarkson",15,13,4,7,6,2,7,7,2,1,0,0,0.53125,0.534591194968553,0.496130541788637,0.500897304484147,0.499562610929405,0.508319756939192
"Western Michigan",14,12,4,9,6,2,5,6,2,0,0,0,0.533333333333333,0.520547945205479,0.487893271112449,0.505270900806559,0.500405164492209,0.505440859670526
"Ohio State",15,14,5,8,6,3,7,8,2,0,0,0,0.514705882352941,0.514970059880239,0.491182468013282,0.505158293432467,0.501245062315095,0.504676311706381
"Bowling Green",13,11,2,9,3,2,4,8,0,0,0,0,0.538461538461538,0.533333333333333,0.496584274521775,0.494359745100854,0.494982613338712,0.504570293337367
"Yale",12,10,6,6,6,3,5,4,3,1,0,0,0.535714285714286,0.524822695035461,0.491735533545785,0.498729397747018,0.496771115770673,0.50378401058687
"Michigan Tech",14,12,3,9,5,0,4,6,3,1,1,0,0.53448275862069,0.532374100719424,0.491814366336161,0.493565806025633,0.493075402912581,0.502900077364292
"St. Cloud State",14,15,1,7,8,1,7,7,0,0,0,0,0.483333333333333,0.47682119205298,0.519461429850503,0.507788527954225,0.511056940485183,0.502498003377132
"American International",12,12,9,4,6,5,8,6,4,0,0,0,0.5,0.508875739644971,0.509088363577326,0.495860313357504,0.499564167419054,0.501892060475533
"Army",15,14,4,9,5,1,6,9,3,0,0,0,0.515151515151515,0.525316455696202,0.479373106830149,0.498555373800467,0.493184339048778,0.501217368210634
"Bentley",15,15,3,7,7,1,8,8,2,0,0,0,0.5,0.509090909090909,0.506327944883979,0.495173550164271,0.49829678068579,0.50099531278707
"Penn State",14,15,5,6,9,2,8,6,3,0,0,0,0.485294117647059,0.485714285714286,0.515368165628534,0.501391613914351,0.505305048394322,0.500407357724313
"Providence",10,11,9,4,6,3,4,5,6,2,0,0,0.483333333333333,0.490066225165563,0.494362035333769,0.505453513286595,0.502347899459804,0.499277480886244
"Robert Morris",12,12,9,2,9,5,10,2,4,0,1,0,0.5,0.5,0.489434104580529,0.498815601850796,0.496188782615121,0.497141586961341
"Bemidji State",13,13,2,8,4,1,5,9,1,0,0,0,0.5,0.507575757575758,0.48751709437984,0.494469065081463,0.492522513285009,0.496285824357696
"Alaska",10,10,6,5,4,3,5,6,3,0,0,0,0.5,0.5078125,0.487551359953704,0.493572371094679,0.491886487975206,0.495867990981405
"Michigan State",12,13,7,7,6,3,5,7,2,0,0,2,0.484375,0.477707006369427,0.497970417877445,0.503311663550931,0.501816114762355,0.495788837664123
"Miami",12,14,4,3,9,4,9,5,0,0,0,0,0.466666666666667,0.4625,0.508922657203907,0.500745000023259,0.503034744033841,0.492901058025381
"Air Force",15,15,6,8,9,0,7,6,6,0,0,0,0.5,0.505494505494505,0.471184874297574,0.494897064525347,0.488257651261571,0.492566864819804
"Canisius",14,15,5,5,6,5,9,9,0,0,0,0,0.485294117647059,0.491228070175438,0.487886149782226,0.493738416165409,0.492099781578117,0.491881853727448
"New Hampshire",13,14,4,10,4,2,3,9,2,0,1,0,0.483870967741935,0.475524475524475,0.478207755379506,0.502854248328625,0.495953230302871,0.490846041608272
"Colorado College",10,14,6,2,8,3,8,6,3,0,0,0,0.433333333333333,0.449367088607595,0.492143348794374,0.504433234971369,0.500992066841811,0.488085822283257
"Dartmouth",11,14,3,6,6,2,5,8,1,0,0,0,0.446428571428571,0.445255474452555,0.507731184019741,0.498706556327613,0.501233452081409,0.487238957674195
"Brown",11,14,4,5,8,2,6,6,2,0,0,0,0.448275862068966,0.445945945945946,0.507820908017481,0.498077330724013,0.500805532366184,0.487090635761125
"Cornell",10,13,4,6,5,2,4,7,2,0,1,0,0.444444444444444,0.442748091603053,0.505057044107771,0.5002162323306,0.501571659628208,0.486865767621919
"Northern Michigan",9,12,8,4,3,6,4,7,2,1,2,0,0.448275862068966,0.446808510638298,0.497699459720736,0.496366837764347,0.496739971912136,0.484257106593676
"Princeton",11,14,4,10,5,1,1,9,3,0,0,0,0.448275862068966,0.431818181818182,0.500123880856255,0.498651309019202,0.499063629133577,0.482252267304728
"Arizona State",10,14,4,6,3,1,4,9,3,0,2,0,0.428571428571429,0.446969696969697,0.476037061147884,0.499466622538517,0.49290634534914,0.481422183254279
"Ferris State",11,15,6,7,4,3,4,11,3,0,0,0,0.4375,0.446666666666667,0.489356186868687,0.492539186930751,0.491647946913373,0.480402626851697
"Niagara",13,17,4,9,6,1,4,11,3,0,0,0,0.441176470588235,0.44375,0.484753044724515,0.494089878227838,0.491475564846907,0.479544173635181
"Maine",9,15,5,5,5,4,4,9,1,0,1,0,0.396551724137931,0.392857142857143,0.495206809840604,0.504174140724819,0.501663288077239,0.474461751772215
"Lake Superior",9,14,6,7,5,1,1,9,5,1,0,0,0.413793103448276,0.414814814814815,0.489608044733045,0.493276053391992,0.492249010967487,0.472890461929319
"Rensselaer",11,18,4,7,6,3,3,11,1,1,1,0,0.393939393939394,0.384615384615385,0.501501853706761,0.498046570032597,0.499014049461363,0.470414383249868
"Sacred Heart",11,19,4,7,7,2,4,12,2,0,0,0,0.382352941176471,0.382716049382716,0.516361854878309,0.489821685622518,0.497252933014139,0.468618712106284
"Michigan",10,18,4,6,9,2,4,9,1,0,0,1,0.375,0.363924050632911,0.494143798617475,0.504808055493479,0.501822063568198,0.467347560334377
"Massachusetts",9,19,4,5,9,1,4,10,3,0,0,0,0.34375,0.348101265822785,0.519163409147314,0.496368559643266,0.502751117504399,0.464088654583996
"RIT",7,17,10,3,8,6,4,9,4,0,0,0,0.352941176470588,0.352941176470588,0.514153705264413,0.491350456261018,0.497735365981968,0.461536818604123
"Colgate",8,19,7,7,8,1,1,11,6,0,0,0,0.338235294117647,0.335403726708075,0.504819635736264,0.494578294315676,0.49744586991344,0.456935334112099
"Vermont",7,18,6,6,6,3,1,12,3,0,0,0,0.32258064516129,0.3125,0.519975170659039,0.498150122581691,0.504261136043349,0.456320852032511
"Union",25,5,5,10,3,2,13,2,3,2,0,0,0.785714285714286,0.787709497206704,0.505316973787644,0.510386301718573,0.508966889897913,0.57865254172511
"Harvard",20,7,0,9,2,0,10,5,0,1,0,0,0.740740740740741,0.759398496240602,0.527002744372075,0.512943628375894,0.516880180854824,0.577509759701269
"Minnesota",21,9,4,12,6,1,9,2,3,0,1,0,0.676470588235294,0.660818713450292,0.54476109628911,0.52027479913505,0.527130962338187,0.560552900116213
"Ohio State",18,11,5,8,5,4,10,6,1,0,0,0,0.602941176470588,0.60233918128655,0.517112449582738,0.523318765995681,0.521580997400057,0.54177054337168
"Robert Morris",19,10,4,6,9,1,12,1,3,1,0,0,0.636363636363636,0.625698324022346,0.514167126782916,0.50585545431079,0.508182722602985,0.537561622957826
"Western Michigan",18,5,7,8,3,6,10,2,1,0,0,0,0.716666666666667,0.699346405228758,0.421593990160167,0.504905344215924,0.481578165080312,0.536020225117424
"Wisconsin",18,11,6,9,6,4,8,5,1,1,0,1,0.6,0.585714285714286,0.5140660430839,0.520202852264065,0.518484545693619,0.535291980698786
"Boston University",17,9,5,10,2,3,6,6,2,1,1,0,0.629032258064516,0.63265306122449,0.525814371894183,0.48565998069388,0.496903210229965,0.530840672978596
"Maine",15,8,6,10,1,3,5,6,3,0,1,0,0.620689655172414,0.62962962962963,0.488825361412186,0.501065607491538,0.49763833858932,0.530636161349397
"Army",19,13,1,12,3,0,7,10,1,0,0,0,0.590909090909091,0.607843137254902,0.496420968105818,0.504982812455077,0.502585496037284,0.528899906341689
"Princeton",17,11,1,11,4,1,6,7,0,0,0,0,0.603448275862069,0.598540145985401,0.492396699634161,0.510055517722822,0.505111048657997,0.528468322989848
"Notre Dame",15,11,6,9,5,4,6,6,2,0,0,0,0.5625,0.551282051282051,0.515556971977568,0.522015326859614,0.520206987492641,0.527975753439994
"Air Force",20,11,5,11,5,1,9,6,4,0,0,0,0.625,0.632768361581921,0.460438957820406,0.504083268872167,0.491862861777674,0.527089236728736
"Quinnipiac",18,13,3,10,5,1,8,8,2,0,0,0,0.573529411764706,0.581818181818182,0.504654033608946,0.506249108727865,0.505802487694568,0.524806411225471
"Penn State",14,13,7,7,8,2,7,5,5,0,0,0,0.514705882352941,0.514450867052023,0.527992815461933,0.519016630050025,0.521529961965359,0.519760188237025
"North Dakota",18,11,3,8,10,1,10,1,2,0,0,0,0.609375,0.584795321637427,0.480556480556481,0.502280595394345,0.496197843239743,0.518347212839164
"Cornell",12,9,6,6,4,3,6,4,3,0,1,0,0.555555555555556,0.555555555555556,0.483159003321339,0.511993840498031,0.503920086088557,0.516828953455307
"Mercyhurst",16,14,4,9,6,1,7,8,3,0,0,0,0.529411764705882,0.536144578313253,0.514469988513475,0.506057788903744,0.508413204794469,0.515346048174165
"Minnesota State",12,8,4,10,0,1,2,8,3,0,0,0,0.583333333333333,0.605769230769231,0.455880539479677,0.496560096840304,0.485169820779329,0.515319673276804
"New Hampshire",15,10,6,12,2,2,3,7,4,0,1,0,0.580645161290323,0.581560283687943,0.472163241254095,0.499848417903993,0.492096568442021,0.514462497253502
"Vermont",14,10,7,8,5,2,6,5,5,0,0,0,0.564516129032258,0.568627450980392,0.486500577796665,0.499985306617358,0.496209582547564,0.514314049655771
"Rensselaer",15,14,4,7,6,3,7,7,1,1,1,0,0.515151515151515,0.51219512195122,0.526707181031324,0.509980051305304,0.514663647628589,0.514046516209247
"Lake Superior",14,9,6,9,1,3,5,7,3,0,1,0,0.586206896551724,0.6,0.46088961038961,0.491813847835922,0.483155061350955,0.512366296013216
"American International",16,15,2,6,9,0,10,6,2,0,0,0,0.515151515151515,0.523255813953488,0.506679463666627,0.50452722263098,0.505129850120961,0.509661341079093
"Boston College",12,10,7,5,6,3,6,3,4,1,1,0,0.53448275862069,0.530201342281879,0.517671170071894,0.49423977649381,0.500800566695674,0.508150760592225
"Bentley",12,11,10,5,5,5,7,6,5,0,0,0,0.515151515151515,0.524096385542169,0.495562197839945,0.504679710971965,0.502126807295,0.507619201856792
"Ferris State",15,12,5,9,3,2,6,9,3,0,0,0,0.546875,0.562913907284768,0.48148970786388,0.487597569665796,0.48588736836126,0.505144003092137
"Clarkson",14,16,2,7,7,1,7,8,1,0,1,0,0.46875,0.471698113207547,0.524057242506069,0.505225024618435,0.510498045626973,0.500798062522116
"Denver",12,10,8,6,5,5,6,5,3,0,0,0,0.533333333333333,0.526666666666667,0.458796092796093,0.498535331722988,0.487408344823457,0.49722292528426
"RIT",13,16,5,4,8,5,9,8,0,0,0,0,0.455882352941176,0.457142857142857,0.535485269191102,0.496216607098908,0.507211832484722,0.494694588649256
"Holy Cross",13,16,5,6,7,4,7,9,1,0,0,0,0.455882352941176,0.455621301775148,0.492361650736453,0.504356166205714,0.500997701874321,0.489653601849528
"Connecticut",14,16,2,6,9,1,8,7,1,0,0,0,0.46875,0.469512195121951,0.47824560492112,0.502014326799739,0.495359084673725,0.488897362285782
"Canisius",11,15,8,4,8,4,7,7,4,0,0,0,0.441176470588235,0.448275862068966,0.5023128471167,0.502021163171183,0.502102834675928,0.488646091524187
"Nebraska-Omaha",10,11,7,7,6,3,3,5,4,0,0,0,0.482142857142857,0.467153284671533,0.517726548930929,0.486599243238796,0.495314888832593,0.488274487792328
"St. Cloud State",12,14,4,6,8,2,6,6,2,0,0,0,0.466666666666667,0.460526315789474,0.539391864227391,0.480388977147468,0.496909785529846,0.487813918094753
"Providence",13,15,2,7,6,0,4,9,2,2,0,0,0.466666666666667,0.472222222222222,0.462196856716327,0.50287325564903,0.491483863947873,0.48666845351646
"Northeastern",11,13,6,7,7,3,3,6,3,1,0,0,0.466666666666667,0.448979591836735,0.498135855569143,0.497106498261899,0.497394718307927,0.485290936690129
"Arizona State",10,13,5,7,2,1,2,10,4,1,1,0,0.446428571428571,0.464566929133858,0.45905168966517,0.504097083209771,0.491484373017283,0.484755012046427
"Yale",10,14,4,6,8,1,3,6,3,1,0,0,0.428571428571429,0.41726618705036,0.501711319264426,0.505059488336342,0.504122000996205,0.482408047509744
"Alaska",9,11,6,5,4,3,4,7,3,0,0,0,0.461538461538462,0.468253968253968,0.464764109908834,0.491928701001114,0.484322615495276,0.480305453684949
"St. Lawrence",11,18,3,5,8,3,6,10,0,0,0,0,0.390625,0.389937106918239,0.513822373837782,0.507692151786565,0.509408613960906,0.479540737200239
"Dartmouth",8,14,6,5,6,3,3,8,3,0,0,0,0.392857142857143,0.389705882352941,0.523363212399028,0.502568323623262,0.508390892480476,0.478719639948593
"Michigan Tech",10,12,7,7,4,3,3,6,4,0,2,0,0.46551724137931,0.460431654676259,0.48891072321669,0.481950475394212,0.483899344784506,0.478032422257444
"Michigan State",9,18,5,4,9,3,4,9,1,1,0,1,0.359375,0.353125,0.54196687254651,0.508000043893185,0.517510755916116,0.476414316937087
"Niagara",11,19,4,6,7,3,5,12,1,0,0,0,0.382352941176471,0.384146341463415,0.51418871736744,0.500218810305888,0.504130384283122,0.474134373578195
"Sacred Heart",11,19,4,7,8,1,4,11,3,0,0,0,0.382352941176471,0.384146341463415,0.500636210608143,0.49991392448646,0.500116164600531,0.471123708816252
"Northern Michigan",10,14,5,7,4,2,3,8,2,0,2,1,0.431034482758621,0.427007299270073,0.501337234001468,0.479677681202478,0.485742355986195,0.471058591807165
"Michigan",7,17,8,7,5,5,0,12,2,0,0,1,0.34375,0.318493150684932,0.527709898923157,0.516297211843888,0.519492764226083,0.469242860840795
"Colgate",10,20,4,7,6,3,3,14,1,0,0,0,0.352941176470588,0.348101265822785,0.512702172133432,0.497900119172705,0.502044694001709,0.463558836956978
"Merrimack",9,17,3,6,6,2,3,11,1,0,0,0,0.362068965517241,0.357664233576642,0.484960844672909,0.49650744915937,0.493274399903161,0.459371858321531
"Brown",7,18,4,5,9,1,2,9,3,0,0,0,0.310344827586207,0.302816901408451,0.519199855508998,0.504142621312626,0.50835864688761,0.45697321051782
"Massachusetts",9,20,3,6,8,1,3,12,2,0,0,0,0.328125,0.326797385620915,0.521240387943678,0.491608667323995,0.499905549097506,0.456628508228358
"Bemidji State",8,16,4,4,6,3,4,10,1,0,0,0,0.357142857142857,0.360294117647059,0.518810006474366,0.473295577970089,0.486039617951287,0.45460324287523
"Bowling Green",8,15,3,8,5,1,0,10,2,0,0,0,0.365384615384615,0.341880341880342,0.475821045051814,0.480073670096551,0.478882935084025,0.444632286783104
"Miami",5,19,6,2,12,2,3,7,4,0,0,0,0.266666666666667,0.269230769230769,0.496482981643238,0.476517710130658,0.482107986154181,0.428888681923328
"Colorado College",5,19,6,3,6,4,2,13,2,0,0,0,0.266666666666667,0.267605633802817,0.492550195069622,0.477423419989756,0.481658917012118,0.428145596209793
"Penn State",23,8,3,13,2,2,10,6,1,0,0,0,0.720588235294118,0.730061349693252,0.541823810466201,0.530826939545698,0.533906063403439,0.582944884975892
"Wisconsin",22,8,5,12,4,3,8,4,2,2,0,0,0.7,0.690058479532164,0.543231535629196,0.529227162000868,0.5331483866168,0.572375909845641
"Boston College",19,6,4,10,3,1,8,2,3,1,1,0,0.724137931034483,0.722222222222222,0.521490463478645,0.50071881187974,0.506534874327433,0.560456711301131
"Ohio State",19,9,6,9,5,3,10,4,3,0,0,0,0.647058823529412,0.645348837209302,0.512749448522845,0.535451512082276,0.529094934285635,0.558158410016552
"Northeastern",19,6,5,11,2,4,7,4,1,1,0,0,0.716666666666667,0.708333333333333,0.492155140240687,0.503909957236569,0.500618608477722,0.552547289691625
"Army",20,8,5,10,2,3,10,6,2,0,0,0,0.681818181818182,0.695652173913043,0.473267916870327,0.514450869604877,0.502919642839203,0.551102775607663
"Notre Dame",18,11,3,13,4,1,5,7,2,0,0,0,0.609375,0.604026845637584,0.524161554599691,0.535053920066062,0.532004057735478,0.550009754711005
"Maine",16,8,5,11,2,1,4,6,4,1,0,0,0.637931034482759,0.649253731343283,0.508087284874459,0.499137088368747,0.501643143390347,0.538545790378581
"Air Force",21,11,4,10,5,2,11,6,2,0,0,0,0.638888888888889,0.644444444444444,0.464673718958862,0.508633224144052,0.496324562692199,0.53335453313026
"Minnesota State",14,7,3,8,3,0,6,4,3,0,0,0,0.645833333333333,0.658119658119658,0.486505561984489,0.489043248197845,0.488332696058105,0.530779436573494
"Minnesota",15,13,6,8,7,4,6,6,2,1,0,0,0.529411764705882,0.514792899408284,0.556170161517556,0.525504144946916,0.534090629586695,0.529266197042092
"Western Michigan",17,9,4,11,3,3,6,6,1,0,0,0,0.633333333333333,0.626760563380282,0.459234654723211,0.503860846368429,0.491365512707768,0.525214275375896
"Holy Cross",16,10,8,7,6,4,9,4,4,0,0,0,0.588235294117647,0.586206896551724,0.494357497896371,0.508932406779027,0.504851432291883,0.525190298356843
"Robert Morris",16,13,4,7,8,1,8,5,3,1,0,0,0.545454545454545,0.544378698224852,0.525483788831828,0.511926424539474,0.515722486541333,0.522886539462213
"Quinnipiac",18,11,5,11,3,2,7,8,3,0,0,0,0.602941176470588,0.614906832298137,0.495415529301023,0.487661277896817,0.489832468289995,0.52110105929203
"Harvard",14,10,3,7,3,1,6,7,2,1,0,0,0.574074074074074,0.592307692307692,0.484186178895546,0.489104340856296,0.487727255507286,0.513872364707387
"Canisius",15,12,7,7,7,2,8,5,5,0,0,0,0.544117647058823,0.549132947976879,0.495140594418634,0.503708578887138,0.501309543235957,0.513265394421187
"Union",19,13,3,8,6,1,9,7,2,2,0,0,0.585714285714286,0.594285714285714,0.472456227634799,0.489890517210196,0.485008916129085,0.512328115668242
"Miami",15,11,4,8,6,2,7,5,2,0,0,0,0.566666666666667,0.56,0.501592049925383,0.494053767981718,0.496164486925944,0.512123365194458
"Yale",15,9,4,10,3,2,5,6,1,0,0,1,0.607142857142857,0.602272727272727,0.467283035769169,0.484964338775202,0.480013573933513,0.510578362268317
"Denver",15,12,3,10,5,1,5,7,2,0,0,0,0.55,0.545454545454545,0.491068048760356,0.50168119165331,0.498709511643283,0.510395770096099
"Boston University",15,12,4,6,7,2,8,4,2,1,1,0,0.548387096774194,0.54375,0.509802333822364,0.492327091281381,0.497220159192856,0.508852619394642
"North Dakota",15,12,5,11,4,4,4,8,1,0,0,0,0.546875,0.530201342281879,0.484511217250311,0.507179801368106,0.500832597815123,0.508174783931812
"American International",13,14,6,7,5,3,6,9,3,0,0,0,0.484848484848485,0.49375,0.514437215523376,0.511364735025854,0.51222502956516,0.50760627217387
"RIT",13,13,8,2,10,5,11,3,3,0,0,0,0.5,0.5,0.519939274412326,0.50504749232364,0.509217191308472,0.506912893481354
"Nebraska-Omaha",13,11,4,9,5,2,4,6,2,0,0,0,0.535714285714286,0.522388059701492,0.504958557197363,0.498249998306262,0.50012839479577,0.505693311022201
"Mercyhurst",12,14,8,5,5,6,7,9,2,0,0,0,0.470588235294118,0.476190476190476,0.530558465053952,0.507728768737951,0.514121083706431,0.504638431827443
"Bowling Green",13,10,3,5,6,3,8,4,0,0,0,0,0.557692307692308,0.548148148148148,0.496540315651427,0.486148372672304,0.489058116706458,0.503830624566881
"Northern Michigan",14,11,4,8,5,0,6,3,4,0,3,0,0.551724137931034,0.551724137931034,0.499841880979812,0.480346634139963,0.48580530325512,0.502285011924099
"New Hampshire",12,10,9,9,2,5,3,8,3,0,0,1,0.532258064516129,0.527972027972028,0.486212976224581,0.494255499856326,0.492003593239437,0.500995701922585
"Arizona State",12,12,4,5,4,1,6,7,3,1,1,0,0.5,0.521739130434783,0.473657024846228,0.498356078735948,0.491440343646827,0.499015040343816
"St. Cloud State",11,12,7,7,5,4,4,7,3,0,0,0,0.483333333333333,0.475862068965517,0.541144882416434,0.49189133508337,0.505682328336628,0.49822726349385
"Dartmouth",13,11,4,8,4,2,5,7,2,0,0,0,0.535714285714286,0.537313432835821,0.481074771573538,0.484463766158489,0.483514847674702,0.496964493964982
